s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,s_52,s_53,s_54,s_55,s_56,s_57,s_58,s_59,s_60,s_61,s_62,s_63,s_64,s_65,s_66,s_67,s_68,s_69,s_70,s_71,s_72,s_73,s_74,s_75,s_76,s_77,s_78,s_79,s_80,s_81,s_82,s_83,s_84,s_85,s_86,s_87,s_88,s_89,s_90,s_91,s_92,s_93,s_94,s_95,s_96,s_97,s_98,s_99,target
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,47,8,30,4,91,357,20,13,126,1829,143,12,9,4734,5,2,47,57,2318,4,116,34,2,9,394,17,2,566,1598,125,4,2261,1191,2594,18,14,22,4,65,9,379,5,13,252,586,386,14,595,18,259,894,25,181,8,783,7,3262,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,4,1529,755,13,28,110,11,6,196,58,12,9,76,2805,74,4,85,289,5,24,6,227,629,12,47,49,55,2207,1328,11,4,22,21,24,78,195,8,97,25,1195,11,14,31,29,47,6,668,4217,4236,3041,4,403,48,25,423,4,86,289,95,490,119,14,140,106,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,335,928,11,2799,44,4,2,499,7,2,14,20,9,18,25,1025,2,102,14,287,89,183,66,140,180,11,4,182,7,2,3753,2,5,2049,2,199,202,1339,354,11,14,24,38,73,573,22,434,290,149,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,14,20,112,31,7,98,10,10,13,377,11,4,655,7,4,20,72,5,61,464,43,10,10,610,33,257,85,263,1828,5,1498,11,4853,10,10,67,12,48,25,657,48,25,235,15,25,28,4,58,8,437,10,10,5,2,330,300,457,2,7,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,4,249,20,13,28,126,110,11,61,436,113,894,335,83,2,115,67,12,12,16,35,2,196,1149,744,2,2279,20,5,80,1437,350,61,1029,7,78,102,2500,1040,14,20,9,6,2,13,220,3785,33,4,130,198,89,78,12,16,474,40,8,202,12,1456,381,21,237,198,24,35,2,13,202,12,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,20,449,1243,368,7,1708,368,7,253,2,263,2248,263,2,6,2,8,1123,536,466,14,182,75,412,11,6,787,7,6,87,1073,6,787,7,6,762,7,369,37,2724,215,81,142,11,6,1269,130,5,4,64,155,8,81,9,4,1333,21,253,5,401,3262,245,55,163,1780,2,11,6,171,757,1780,324,5,87,816,1
0,1,6,52,154,3357,2817,5,1060,1010,348,6,1009,5,6,1229,7,2,34,2,6,117,328,1031,479,83,94,114,485,34,4386,1171,2,37,127,608,4,1366,7,2,23,4,521,39,1514,2,1573,2,1272,2,32,2,533,73,68,2474,4800,246,253,5,1127,2,49,327,4378,2763,139,956,56,4,2,109,5,2,6,52,1258,46,277,17,263,1737,4478,4,513,39,4636,428,5,60,1660,2,218,78,11,14,737,179,976,1010,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,400,268,2,7,2769,2,21,14,9,31,7,148,1281,2,54,175,2,404,11,410,266,295,5,950,2,16,1447,8,297,14,217,5,41,239,80,91,1329,30,2032,17,2,59,9,2,34,35,4223,177,5,4,458,5,1592,26,2,12,152,79,101,128,74,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,20,9,73,224,12,66,1027,8,123,51,4,3933,69,8,2,19,11,68,2933,456,4,748,9,55,73,224,5,4,22,1188,28,224,6,87,292,7,743,3749,192,11,141,6,96,15,12,9,441,14,9,6,87,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1842,4050,2285,248,2,15,28,93,1112,2,1646,4,194,268,150,94,2,2,471,5,13,1983,1595,8,135,14,9,24,31,7,98,10,10,2,47,210,77,2,21,163,19,12,14,22,16,1195,5,24,163,33,32,139,1237,2,992,383,5,2,144,24,30,1000,18,2,2119,10,10,2,1331,11,2,313,9,1916,5,1015,231,55,117,278,10,10,300,46,158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,35,966,1444,65,579,19,87,4678,5,1698,4,65,410,9,4,3258,7,4,22,261,4,1385,9,307,4,116,9,4638,60,3559,38,18,4,105,533,216,143,11,32,7,68,4073,4678,10,10,14,418,7,498,80,1329,24,30,2525,34,148,37,650,102,2,209,688,692,12,304,157,8,30,839,83,4,65,21,280,25,413,574,4,9,601,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,70,25,135,44,6,20,625,1529,390,1085,6,1922,132,4210,6,4056,2,4,116,572,15,7,485,132,1516,2,9,2268,4,414,9,38,2264,5,1960,12,166,25,4032,4,2,326,9,165,24,6,78,31,18,14,512,2,1629,212,21,820,4,167,1030,8,97,4,222,7,12,13,967,12,6,241,46,7,158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,13,86,219,14,22,12,16,24,35,1159,31,150,15,13,28,110,12,174,19,49,369,23,288,36,69,24,2395,12,23,4,3390,268,61,652,1287,4,172,4,875,551,9,2,5,4,354,26,815,0
0,1,13,119,14,20,5,32,1409,7,12,73,526,17,6,212,5,17,6,453,4,116,9,3539,2566,34,35,32,323,177,37,297,4,312,926,162,782,950,4,1385,9,1048,484,2877,13,82,119,4,65,6,1112,4844,2,37,9,170,143,6,2,3112,889,27,4192,322,5,1129,125,8,6,3888,1111,8,2421,46,19,27,577,37,4880,8,140,19,90,10,10,13,43,566,2623,61,119,1586,195,2795,14,20,123,72,4,1236,1
0,0,0,0,0,0,0,1,14,20,1578,72,6,176,7,6,613,34,4,351,2,446,730,2,190,1025,14,22,4,632,7,4,613,505,8,1720,490,657,14,2,69,2,8,880,309,305,7,399,4,823,29,122,4,226,155,16,3660,5,11,4,454,25,2,19,4,632,7,4,22,95,29,946,2,129,2,4,196,844,7,43,800,4,2,393,137,29,1545,6,2,2389,4,22,180,179,6,227,798,14,48,614,0
0,0,0,0,0,0,1,4,375,2,554,9,6,1562,727,20,43,40,94,2,94,2,400,1901,11,6,547,7,2,23,4,2,173,37,400,3085,4,65,100,847,6,117,4291,466,94,2,5,94,1572,2,190,14,2770,3198,11,4,201,9,2,220,2,88,7,4,1369,7,2,29,152,306,1458,7,27,217,5,29,127,2,49,113,5,486,83,4,22,1575,4,118,282,18,25,8,67,12,24,373,21,164,76,345,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,389,20,1158,1500,775,7,2475,139,935,321,228,5,837,139,61,322,5,13,427,447,14,20,5,657,3403,97,53,40,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,354,34,4,915,832,97,14,196,254,1311,1263,221,469,4,816,34,4,3197,7,4,2,9,31,7,4,91,307,13,28,175,557,4,1311,410,9,643,2,5,2,2,9,913,3226,444,14,9,6,55,2,5,2,1010,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,296,14,23,19,1265,2,2,17,13,2283,28,115,110,12,237,21,62,40,8,169,46,121,12,9,1439,10,10,12,9,480,89,52,142,70,30,21,30,11,328,5,428,5,28,1456,318,302,11,192,480,89,76,128,142,40,15,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,991,2,350,3682,4,268,245,115,47,31,20,2004,4,3320,7,4,406,1103,179,40,2,7,4,2089,158,158,92,717,14,4181,356,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,7,4,118,1010,102,126,93,472,12,115,188,4,4637,12,1816,4,769,4,206,5,4,228,16,11,61,330,31,7,4,118,13,202,12,6,1405,6,2,1091,520,6,1307,239,367,19,4,85,1066,7,4,177,4,277,16,31,7,4,118,7,101,1010,93,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,242,4,249,22,13,28,126,110,1952,4664,497,8,30,6,905,284,5,996,3605,4,476,37,28,4,678,555,26,220,1167,8,391,5,26,66,4009,105,12,16,24,60,290,4,1866,7,4,2364,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1531,97,830,1964,201,448,23,102,1864,178,2,97,108,448,23,830,1964,287,12,144,115,157,21,23,14,4083,12,127,88,7,6,2,2180,7,109,5,284,2,26,518,2,38,5,4344,16,1447,8,297,14,9,31,7,4,87,700,2,243,7,89,3766,2,62,28,679,46,48,2708,77,2,305,48,4041,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,226,182,9,1454,2,8,6,2,3497,5,2517,115,3003,2,180,2185,11,14,841,7,1726,6,132,5,6,255,1974,15,36,26,4731,1216,8,6,2944,11,4,1873,7,4,1601,1603,36,809,11,119,33,222,32,62,24,28,77,416,261,14,389,22,2,4,2,5,4,2,7,406,112,50,9,82,49,673,18,440,11,4,2,1118,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3527,9,6,991,12,716,6,87,65,19,2,35,87,458,39,6,55,1020,167,14,22,944,6,177,63,471,11,1339,354,151,4,875,551,9,55,3116,21,12,9,2400,19,87,459,34,55,1020,84,14,20,47,35,2076,921,1488,82,25,80,377,12,196,103,12,9,120,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,197,14,16,6,307,22,12,9,24,61,1640,7,27,108,2,2623,1777,15,1466,14,31,9,179,275,39,233,334,13,28,110,7,27,12,9,550,21,24,2,38,12,304,94,58,5,2,4,105,50,9,3722,2425,11,4,2122,4,2,9,389,4,116,9,87,4,22,764,40,6,196,2272,2,3163,1
0,0,0,1,2927,3001,9,6,20,15,9,472,545,2184,5,2,19,6,2,7,356,2,1629,1170,102,14,31,16,1551,17,6,506,13,62,106,14,20,120,5,120,174,3466,13,69,12,23,374,14,20,287,6,53,3966,21,91,1127,499,7,4,4277,11,4,3071,926,75,412,11,14,251,5,559,19,1392,2569,112,4,2,155,45,52,8,67,280,11,2,6,253,1356,20,15,9,2927,3001,15,9,48,25,70,169,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,20,16,38,995,5,550,16,12,126,550,4,64,52,173,7,4,22,16,4,250,11,4,2706,1818,4518,50,16,57,599,5,51,9,6,1355,189,20,209,6,117,599,935,4,455,286,33,32,629,885,71,4,1496,21,48,25,40,8,106,4,3446,249,189,20,95,14,9,18,25,92,437,129,58,40,13,122,149,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2212,66,73,131,3017,5,2570,639,434,31,7,2,118,102,1293,324,19,6,87,863,18,836,383,1271,2426,34,307,3930,4113,88,7,4,87,863,25,235,40,25,28,8,106,12,8,4,130,48,25,169,624,2328,1804,11,2,5,2,27,425,17,4,1300,7,836,13,386,14,327,117,20,17,35,2,457,46,7,457,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,954,1355,189,1001,1184,512,3662,2,5,2,2208,367,19,4905,2,26,49,7,4,2561,1850,11,14,787,44,6,2368,3365,1333,2968,414,5,49,1606,599,302,97,14,20,1753,24,78,21,57,87,2,345,10,10,1178,18,4,78,414,5,116,503,20,451,64,10,10,503,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133,9,160,364,489,20,39,4,910,1169,50,9,57,53,910,1103,4,65,9,357,32,1438,26,1214,12,9,24,1036,42,728,910,1169,16,33,6,58,6,432,7,1236,1169,63,2426,1306,18,476,12,9,150,32,44,231,278,902,23,4,84,37,2,910,403,18,68,965,4275,12,9,4,809,7,35,3806,5,34,4,96,2,9,24,910,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,16,1478,4956,536,54,29,4703,23,18,14,31,14,31,93,57,281,8,72,13,16,38,1471,34,12,12,2,163,33,32,13,2,60,124,138,910,93,14,31,1478,9,6,87,284,937,2,423,18,6,196,58,5,14,685,72,6,176,1345,14,31,34,23,4,374,4200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1422,9,31,7,4,833,2,11,189,512,14,4796,431,47,285,51,144,30,11,4,1050,189,20,52,3726,65,6,176,7,2,389,2057,5,958,7,599,4,3430,26,55,1621,5,1775,35,3210,841,7,2,5,1092,6,215,67,18,6,283,2,337,38,48,25,79,6,580,106,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,972,39,49,179,1380,1385,14,2156,3272,2196,9,4170,7,1007,8,1142,101,58,149,12,18,6,3272,20,12,47,55,117,220,57,206,21,29,127,276,11,49,3793,18,90,116,11,2264,109,943,139,24,1178,8,259,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2806,3423,5,741,3489,71,87,11,14,20,621,4,636,613,34,1563,3423,2,245,4,465,80,210,30,11,4,145,2,7,61,330,4,114,347,315,182,325,13,9,87,5,2570,31,48,25,26,6,731,25,80,119,14,20,14,9,6,20,15,13,210,358,8,67,174,5,174,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144,13,28,873,233,85,74,2,39,2,350,14,16,23,7,4,249,102,13,28,126,110,12,9,34,230,4,249,212,13,28,126,110,2,7,4,2089,122,24,763,486,8,61,2169,247,12,2,72,198,208,2,350,9,141,6,78,3016,15,13,877,2,15,14,132,9,231,102,0
0,0,0,0,0,0,0,1,4,119,3299,9,31,7,61,32,58,514,1151,38,1958,13,16,2,54,13,557,12,16,8,413,6,20,21,13,423,12,13,258,546,2,143,4,436,20,13,974,15,12,218,6,87,20,21,407,6,2211,534,5,6,320,13,197,15,2,5,1091,71,404,17,3177,5,1806,43,17,13,2,98,5,4,513,5,1385,71,43,208,17,73,13,386,14,22,21,92,535,99,76,43,358,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308,3843,381,17,2,11,14,710,117,20,15,47,8,30,31,7,4,118,7,4,4277,1629,1290,264,12,42,24,2,2567,9,27,1001,323,48,25,119,4,4277,2083,56,187,15,58,42,26,35,2,4755,1667,1740,79,1623,8,462,858,366,25,67,4,2473,51,6,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1878,16,6,55,52,20,5,1252,13,115,1415,11,102,21,12,69,72,184,491,8,1674,12,66,188,8,72,54,2,1633,1131,5,29,43,586,79,46,7,27,673,13,421,66,619,44,89,48,25,71,2985,3000,25,586,66,30,502,8,391,341,13,66,423,4,20,5,45,6,215,67,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,16,373,1044,5,606,51,16,68,749,121,16,4,20,170,19,14,12,47,32,4,4048,7,6,1492,503,1242,20,39,2,769,4,78,116,8,4,2,550,2,627,474,2,106,6,20,207,460,110,40,2,6,2,787,60,2,50,26,57,2,105,11,4,130,25,43,181,316,8,783,460,607,241,634,7,129,113,5,1771,14,31,0
0,0,0,0,0,0,0,0,1,2441,1811,15,115,66,2568,138,2,9,66,674,8,4,114,7,14,20,21,2098,2,299,6,6,2,1002,37,571,8,30,2,18,49,282,5,37,3353,58,2,2,2,15,521,187,19,1865,5,270,84,23,968,8,380,4,2,449,1243,225,82,6,1279,3111,1544,37,571,8,30,6,5,9,269,8,79,2098,8,264,285,159,45,99,522,99,78,36,426,2,6,128,114,2,10,10,0
0,0,0,0,0,0,0,0,1,2,3274,10,10,193,2,2,2291,2,18,457,2,2,11,1849,3440,105,701,156,157,118,763,241,3400,7,1807,95,2,11,129,114,2944,2,366,1100,2895,19,6,2,7,2,4080,24,6,2,10,10,2,278,2,1224,2,18,4,2,182,7,2248,10,10,267,18,4,2,11,2,16,4,118,227,10,10,1212,39,4,86,457,2,94,31,7,4,249,108,126,93,10,10,2152,2152,1835,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,25,40,66,1621,102,14,9,18,25,4,116,9,4,249,207,126,110,5,4,65,347,271,57,121,48,25,216,638,14,22,11,129,374,2022,92,60,1133,2,12,4,2284,23,4,1011,1108,218,60,4,31,11,4,20,13,520,14,20,300,158,64,88,13,426,2302,2241,798,12,33,32,2205,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,31,7,4,249,102,207,110,11,61,113,48,335,267,18,6,327,2253,962,1771,12,5,106,142,334,10,10,21,48,335,267,18,1250,1107,14,9,12,1977,61,2017,2,6,171,2,369,5,106,4,20,3481,18,4,1288,7,231,253,7,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,4,243,7,22,15,238,202,25,6,1726,1371,15,45,6,176,7,253,10,10,2,1650,9,4,64,52,2838,23,323,1650,85,108,40,2,28,1196,14,9,4,64,52,2838,22,13,28,126,110,12,152,1677,125,323,1650,12,166,253,7,12,5,198,51,2,26,424,8,30,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,55,52,20,44,1210,2,751,4,130,7,3018,4,136,15,66,2466,2,7,4,2,7,134,84,9,4,2180,33,4,1416,54,4,2325,9,743,27,2491,429,4,1966,278,5,2,12,934,2789,40,4,2,15,2,2145,343,8,1147,180,27,2,2,246,600,7,4,2180,2,306,8,97,14,2096,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1252,161,104,33,86,15,14,20,62,97,72,462,40,609,5,3618,4,87,599,302,430,16,13,355,39,4,55,454,8,4,55,130,4,22,1177,49,87,599,302,4736,34,2,39,85,2818,40,445,351,5,2,14,20,100,30,1079,8,826,2,495,7,498,151,14,20,218,17,2207,17,2,21,13,252,858,134,97,160,4323,20,1
0,0,0,0,0,0,1,61,322,5,13,199,2032,14,22,112,6,176,128,74,12,9,54,75,1610,12,236,2480,75,3550,48,75,71,149,4,172,20,75,69,110,2,153,42,38,596,75,199,4746,15,75,71,242,2,4,248,201,63,11,94,31,534,3309,16,4799,8,165,4820,56,114,411,14,20,889,111,1888,2,17,47,77,1046,34,409,133,691,175,293,1730,65,347,9,317,2,10,10,3525,40,4,425,613,151,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,132,5,27,322,26,24,397,367,88,7,4,2,2,5,2779,712,54,4,322,2,41,799,778,6,2,1787,1237,4,719,568,1110,1372,5,6,699,823,123,51,59,659,46,2,4,436,1830,52,453,19,775,7,478,354,448,23,6,283,65,1
0,0,0,0,0,0,0,0,1,13,2633,4,288,4077,5,86,7,32,12,645,78,45,470,342,1251,2,22,5,12,43,941,397,433,4,116,9,38,78,5,4,20,410,9,96,8,727,13,16,40,149,4,20,5,301,8,546,14,170,8,593,375,5,482,51,575,208,10,10,48,25,181,8,67,6,52,206,3560,20,92,106,14,31,490,130,685,23,14,364,352,20,40,13,122,140,5,67,2,94,96,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,25,135,357,19,6,4797,503,45,2,74,149,2,2306,45,53,357,74,149,2565,2245,490,1666,208,143,12,75,32,122,92,81,12,490,2598,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,13,219,4,3762,33,4,750,13,197,15,12,9,6,162,347,7,6,189,65,209,6,804,177,290,743,6,353,21,103,13,435,11,13,473,8,563,103,891,234,50,16,6,176,7,701,281,5,3671,1508,8,72,12,9,6,20,15,9,24,290,1489,11,2258,12,9,24,60,290,319,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,47,8,30,61,2523,1742,13,244,6,666,337,7,1355,102,15,71,2429,8,2836,5,36,161,459,48,36,4154,259,14,847,47,57,3549,24,2327,57,933,197,2908,139,43,1044,154,1170,362,260,253,5,48,6,171,3507,28,8,30,617,95,38,30,12,14,20,9,18,54,25,43,181,8,2,5,24,104,2,1080,1006,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,576,163,53,1994,11,257,31,7,134,672,74,11,747,153,7,369,5,19,6,52,2,163,24,4,2,64,2,2,4772,11,4,102,54,80,134,672,2,23,288,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209,824,14,9,4,249,20,207,126,110,10,10,338,116,338,229,338,458,5,338,365,10,10,138,122,36,60,1414,14,436,20,16,964,1835,2,7,2793,70,64,1671,38,230,21,14,2,4,4317,340,10,10,18,6,20,19,57,1285,1500,4,311,1498,2,400,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,9,164,33,32,1653,44,14,22,12,9,55,78,5,24,11,141,6,96,15,12,9,60,2602,163,527,114,116,5,487,5,966,706,365,1234,8,4469,14,22,166,4,168,40,6,157,7,498,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,1088,153,7,2,280,174,13,2,546,11,4,2,7,2,2,4,1043,550,1785,5,2,2199,7,14,823,65,266,39,6,275,182,2,182,121,2601,9,1050,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,341,2339,9,6,416,1700,2228,1528,5,1015,8,30,110,2536,643,7,6,947,5,2,6,2053,7,2374,162,2,2110,14,22,115,2,13,545,386,2,14,180,45,6,2,5,6,320,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,424,8,30,448,23,2,2,4,255,11,428,21,4,64,4067,12,2696,8,15,65,71,4,4395,1433,4,58,810,5,4,2775,48,36,71,170,8,653,4,65,38,1562,13,92,391,138,36,887,8,401,56,4,2,15,12,385,39,2,2,140,332,4,274,45,76,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1126,1737,9,31,7,4,833,102,126,6,52,65,87,156,5,6,530,277,9,51,166,14,22,4,3583,380,7,4,167,2102,87,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,28,110,14,297,111,211,39,4745,8,3394,5,14,1287,4,31,310,15,210,1407,46,11,61,1757,111,156,28,2004,1409,7,14,109,21,18,72,12,9,210,3544,2,239,36,26,1079,8,5,32,409,43,216,56,6,227,346,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,13,40,14,20,86,7,32,88,45,55,73,197,7,5,73,88,4,2,167,5,409,2471,35,576,87,284,8,297,1952,5,82,61,236,282,88,61,652,2,2137,9,38,38,893,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,4,655,1072,7,4,289,200,4782,968,5,2,4782,2,5,9,4,4343,7,4,289,137,131,112,179,163,12,331,2,23,31,3288,18,99,76,7,4,206,131,6,52,1072,13,235,6,3777,2506,18,2,11,14,31,63,9,1281,18,72,2,9,38,695,15,12,220,461,1350,8,106,33,211,52,1072,11,35,321,201,1178,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,319,14,20,11,2,13,197,12,62,30,1920,5,11,52,4123,472,12,16,6,1273,420,7,4,163,1801,71,11,4,4435,24,8,135,12,16,32,78,21,4,52,1801,71,11,4,4435,10,10,48,25,26,267,18,35,2,20,15,80,276,25,8,1666,95,106,14,20,0
